symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
AAPL,2023-02-16,SHORT,0.12694474032524675,62.43606138107415,5.417296644841144,1300.0,153.71,148.91,3.223423544422821,41.90450607749667
AAPL,2023-02-17,SHORT,0.10347070785979451,66.18095560826838,5.118261645433762,1300.0,152.55,149.4,2.108433734939763,27.40963855421692
AAPL,2023-02-21,SHORT,0.2460375027723702,56.488076803964056,4.500974832274892,1300.0,148.48,146.71,1.2064617272169453,15.68400245382029
AAPL,2023-02-22,SHORT,0.25528140508408426,55.50981633945532,4.000354396526205,1300.0,148.91,147.92,0.6692806922661054,8.700648999459371
AAPL,2023-03-03,SHORT,0.29456262206978284,50.039032006245144,1.5596260153452022,1300.0,151.03,152.87,-1.2036370772551819,-15.647282004317365
AAPL,2023-03-06,SHORT,0.24853659199114542,49.96090695856141,1.856289464589338,1300.0,153.83,150.59,2.1515372866724336,27.969984726741636
AAPL,2023-03-13,SHORT,0.2598735285692478,53.85808452888718,1.5076105257676602,1300.0,150.47,155.85,-3.4520372152710865,-44.87648379852413
AAPL,2023-03-14,SHORT,0.19354046533783653,56.6957787481805,1.5945251951883108,1300.0,152.59,155.0,-1.5548387096774197,-20.212903225806457
AAPL,2023-03-15,SHORT,0.18765839193603218,56.5534866739686,1.6763583385214247,1300.0,152.99,157.4,-2.8017789072426913,-36.423125794154984
MSFT,2023-02-17,SHORT,0.1819966251185377,61.261922230374154,6.671513871840546,1300.0,258.06,254.77,1.2913608352631778,16.78769085842131
MSFT,2023-02-21,SHORT,0.2880539676142926,53.550555230859125,5.445034715403352,1300.0,252.67,249.22,1.3843190755155943,17.996147981702727
MSFT,2023-03-13,SHORT,0.295498121558403,51.60215329402717,-0.01260583383316316,1300.0,253.92,276.2,-8.066618392469227,-104.86603910209995
MSFT,2023-03-14,SHORT,0.15377954883359385,60.37567084078715,0.6014320955370636,1300.0,260.79,279.43,-6.670722542318286,-86.71939305013771
AMZN,2023-02-08,SHORT,0.21140140001024715,58.41035120147873,3.6722575222247684,1000.0,100.05,99.54,0.5123568414707513,5.123568414707513
AMZN,2023-02-13,SHORT,0.2619511354125244,54.327956989247326,2.3791959416863477,1000.0,99.54,98.15,1.416199694345388,14.16199694345388
AMZN,2023-02-14,SHORT,0.2711031292872337,53.45205479452054,2.155559327431277,1000.0,99.7,97.2,2.5720164609053464,25.720164609053462
AMZN,2023-02-15,SHORT,0.2643020821919998,52.70044543429844,2.0722479136709637,1000.0,101.16,94.58,6.9570733770353055,69.57073377035306
AMZN,2023-03-15,LONG,0.6553627530781002,51.03825136612024,-0.8356551471387235,1200.0,96.2,97.71,1.5696465696465545,18.835758835758654
NVDA,2023-02-16,SHORT,0.17249512171221876,58.739989321943405,15.11967216520398,1300.0,220.02,207.54,6.013298641225795,78.17288233593533
NVDA,2023-02-17,SHORT,0.15859742354467243,62.682315405651764,13.823081586453185,1300.0,213.88,236.64,-9.617985125084516,-125.03380662609871
NVDA,2023-02-21,SHORT,0.25709832222367507,56.119991241515216,12.064976926902517,1300.0,206.55,232.86,-11.298634372584381,-146.88224684359696
NVDA,2023-02-23,SHORT,0.10387589544855999,59.803429946845846,11.70423267794635,1300.0,236.64,232.16,1.9297036526533473,25.086147484493516
NVDA,2023-02-24,SHORT,0.11417370532395094,61.221765913757714,12.111710849290574,1300.0,232.86,226.98,2.590536611155181,33.676975945017354
NVDA,2023-02-27,SHORT,0.10520155447500679,62.12791633145616,12.464444905480093,1300.0,235.01,233.14,0.8020931629064032,10.42721111778324
NVDA,2023-02-28,SHORT,0.18390526195527007,55.70256971022418,12.371408112973512,1300.0,232.16,238.9,-2.8212641272499006,-36.67643365424871
NVDA,2023-03-01,SHORT,0.24187859406185852,52.55944346381475,11.744311958012787,1300.0,226.98,235.54,-3.6342022586397182,-47.24462936231634
NVDA,2023-03-02,SHORT,0.19314046264842227,54.829461196243194,11.610555005174461,1300.0,233.14,232.88,0.11164548265201191,1.4513912744761548
NVDA,2023-03-03,SHORT,0.08577628263380607,63.64486952905708,11.832932834088325,1300.0,238.9,241.81,-1.2034241760059516,-15.64451428807737
NVDA,2023-03-06,SHORT,0.15082922204067264,59.36174724342663,11.604278052364577,1300.0,235.54,234.36,0.5034988905956661,6.545485577743659
NVDA,2023-03-07,SHORT,0.24306501189706087,51.861421021726365,11.080696350987097,1300.0,232.88,229.65,1.4064881341171231,18.2843457435226
NVDA,2023-03-08,SHORT,0.14895965607872808,57.70024997282905,11.256571697759881,1300.0,241.81,229.66,5.2904293303143834,68.77558129408699
NVDA,2023-03-09,SHORT,0.18686275670917202,57.80705574912893,10.671783759217078,1300.0,234.36,240.63,-2.6056601421269088,-33.87358184764982
NVDA,2023-03-10,SHORT,0.2015576559807891,58.721380378276756,9.716274305837771,1300.0,229.65,242.28,-5.212976721149076,-67.76869737493799
NVDA,2023-03-13,SHORT,0.15328622396096198,63.906607293296425,8.857726736314532,1300.0,229.66,255.41,-10.081829215770721,-131.06377980501938
NVDA,2023-03-14,SHORT,0.06547010891635315,67.7769420866015,8.959232466901,1300.0,240.63,257.25,-6.460641399416911,-83.98833819241985
NVDA,2023-03-15,SHORT,0.19762243622714953,54.29747028345018,9.068284165031145,1300.0,242.28,259.0,-6.455598455598455,-83.92277992277991
NVDA,2023-03-16,SHORT,0.04960650927037494,65.03934907296251,10.09778866738344,1300.0,255.41,261.99,-2.511546242222995,-32.65010114889893
GOOGL,2023-02-08,LONG,0.617337703383426,56.78985818650624,3.520934663963601,1200.0,99.37,94.61,-4.790178122169674,-57.48213746603609
GOOGL,2023-03-06,SHORT,0.27706199417194144,51.61090458488226,-0.934398497787214,1000.0,95.13,92.32,3.0437608318890863,30.437608318890863
GOOGL,2023-03-07,LONG,0.7259909222873271,47.63552479815453,-0.7913413392149522,1000.0,93.86,90.63,-3.441295546558709,-34.41295546558709
GOOGL,2023-03-08,LONG,0.7703620858698754,41.30575307045896,-0.6391302737897888,1000.0,94.25,91.11,-3.331564986737401,-33.315649867374006
GOOGL,2023-03-09,LONG,0.8160070694691326,40.012523481527836,-0.666553168128587,1000.0,92.32,93.97,1.7872616984402123,17.87261698440212
GOOGL,2023-03-14,LONG,0.6010843972853742,56.767794632438715,-0.69995827569781,1200.0,93.97,101.62,8.140896030648094,97.69075236777712
META,2023-02-16,SHORT,0.15943456778680792,62.24852071005917,11.25632936347887,1300.0,172.44,171.12,0.7713884992987419,10.028050490883643
META,2023-02-17,SHORT,0.12352117907388012,66.0852230251682,10.368793371817304,1300.0,172.88,172.04,0.48825854452452244,6.347361078818792
META,2023-02-21,SHORT,0.14416057471307042,64.59886291850917,9.491449864141487,1300.0,172.08,170.39,0.9918422442631858,12.893949175421415
META,2023-02-22,SHORT,0.17841941334819342,61.84834123222748,8.619326604690173,1300.0,171.12,169.54,0.9319334670284452,12.115135071369787
META,2023-03-03,SHORT,0.08545088904840709,65.10615133369625,6.074291333053793,1300.0,185.25,184.97,0.1513758987943925,1.9678866843271026
